genes,baseMean,log2FoldChange,lfcSE,pvalue,padj
BE692007,375.5406523287497,-0.16263959816017254,0.06563618475263731,4.687766893788735e-5,0.002390948626508006
Rnf14,172.1481017525181,-0.1581728960984433,0.06398668614252216,4.8938856683291436e-5,0.002486132914616132
Dcaf5,192.3504703427445,-0.13648480016466363,0.05350857682448245,4.9740224404393005e-5,0.002516815878493711
Gvin1,49.7252937537565,-0.29592739153752023,0.11789517734115158,5.273708414187373e-5,0.0026579073513558578
Gfpt1,121.00993367590452,-0.1836329173829054,0.07580268846512707,5.491572657828761e-5,0.002756812714959627
Camk2d,531.2017616243704,0.09225037827505335,0.0292165771413444,5.8316195614139404e-5,0.002916038471670163
Irf2,602.2967661155122,-0.11358160048129236,0.04159183872169846,6.0445957005337296e-5,0.0030018796188841603
H2-DMa,266.4660515024224,-0.21464766384736036,0.08895442846788776,6.050373006456193e-5,0.0030018796188841603
Gm8369,755.9237669474397,-0.14779513338558822,0.06116508858999235,6.472329632959461e-5,0.0031987858585219415
Ifi213,328.11481292407274,-0.25124926696807554,0.10446521165517296,6.618031870382418e-5,0.00325816696444966
Atp6v1d,561.628072894175,-0.0857322467026256,0.026377226871611467,6.774302201938212e-5,0.0033222741298813132
1110038F14Rik,174.76343533078244,-0.15325815240742355,0.06431141059951727,6.827101443504158e-5,0.0033353398661349243
Arrdc4,40.77220350453049,-0.36760725407401745,0.15679492840500592,6.867536736172935e-5,0.00334228858484508
Aicda,2.3895881104963204,0.7480387167683412,0.8295584765050841,6.96489596603245e-5,0.003373029142726571
9930111J21Rik2,310.17611616149895,-0.14461083931412153,0.0601075000801368,6.98360672637295e-5,0.003373029142726571
Tigit,869.6282996906056,-0.30798310572036686,0.12960879776369186,7.050484076318374e-5,0.0033924800927220976
Rab4a,7.86632507920414,0.5916762088924362,0.3093535956245389,7.105944102984184e-5,0.0034063117765846364
Tango6,25.738710416842043,0.35711635893634797,0.15328735591437548,7.220381530480411e-5,0.0034482054267848585
Eif4e3,129.31477138726197,-0.19945299869503325,0.08537965522419515,7.3094592407647e-5,0.0034777207007086076
Ppp1r12a,1101.5778959149557,-0.13040807198217733,0.05280046538335404,7.494439915082541e-5,0.0035524759612348506
Chmp4b,793.0318418498754,-0.08141966927809469,0.02466083999177909,7.637425755658558e-5,0.0035935356387602315
Isg20,422.77969577495446,-0.1746568811286542,0.07532367028714894,7.626030943259967e-5,0.0035935356387602315
Il15ra,47.014483593910136,-0.29936110262651605,0.12811910985796113,7.752050030959204e-5,0.0036075324797357963
Ccr1,5.033273437915892,0.8337258572938991,0.6495998510761641,7.713775632208958e-5,0.0036075324797357963
Wdr18,114.9555035245681,0.16994217254030203,0.0733235203616273,7.724167857924042e-5,0.0036075324797357963
Scfd1,184.49156880797392,-0.13108760836747196,0.05375959898245326,8.147219718318219e-5,0.0037776435864827493
Slc2a6,13.684129615210207,0.5356626367998674,0.2786497696454286,8.515204418057414e-5,0.003919760705222025
Gadd45g,148.15229027567125,0.24141393689587443,0.1049200310736589,8.514400573960322e-5,0.003919760705222025
Cflar,414.27401266072684,-0.09673738479033231,0.03307298011622688,8.790604821179305e-5,0.004003178645530618
Trac,1039.0324889237995,-0.09593266245506464,0.03259721454673085,8.780426714686251e-5,0.004003178645530618
Spata13,307.8504201897163,-0.1278903742734305,0.05236337190005329,8.753952870222161e-5,0.004003178645530618
Mrps34,270.46206481585955,-0.1136570160113627,0.04361782911754561,8.843438852199413e-5,0.004012907074889492
Cysltr2,66.44834767377516,-0.25506383681531125,0.11161871914612892,8.899558150771513e-5,0.004024051985123673
Piezo1,57.443722562837294,0.2572674808436248,0.11272860935675898,8.963907938454607e-5,0.004038826506121368
Pigt,234.78540086062816,0.11323606404074578,0.043711390621011204,9.434636899358969e-5,0.004235952644497402
Plac8,100.69162312376328,-0.6033613659366497,0.3618115053621253,9.809045575253294e-5,0.004388601408072097
Cipc,72.71038526626604,-0.2575285161362048,0.11511291917087815,9.981525454700955e-5,0.004450154932618597
Nebl,14.963819502137364,0.6009035106755292,0.3666150991484914,1.0299657746567871e-4,0.0045759907988322975
Gm48236,23.618034737698277,-0.476439234022025,0.24720664222733965,1.0491552795534846e-4,0.004645062142217529
mt-Atp8,1345.1525647156475,0.07157902833298654,0.021159938034654775,1.0639808305632334e-4,0.004694401235471208
Bak1,272.34545148158804,-0.1386910734489239,0.06022243122185076,1.0695897814629243e-4,0.004702875621873706
Plp2,320.440385535206,0.1227191972454785,0.050818866927871416,1.1139295000284108e-4,0.00488100173706607
Sipa1,353.95902903587915,-0.10582510908844135,0.0399057322662052,1.1351678944693937e-4,0.004957029391225767
Mxd1,258.9082015606107,-0.18801665157575828,0.08637506927948178,1.1605509032287296e-4,0.005050574937566393
Icam1,257.24132141011194,-0.18720819928234705,0.08606444557698784,1.1665070808204032e-4,0.005059228499163592
Arap2,387.5128789758829,-0.11334732418391238,0.045065788820179795,1.1743420314697815e-4,0.005075944150261418
Impg1,5.958361210771171,0.6559850447890997,0.46516407997625486,1.1793236017608917e-4,0.005080255150693625
Arl6ip1,1992.612301300815,-0.07599330394206354,0.023317582867024633,1.232800328660568e-4,0.005292739727525556
Peak1,281.7596412004062,-0.15099485195199347,0.06869686411137037,1.2655186041959603e-4,0.005414975745672043
Stk17b,1571.6550981712705,-0.07329088745011889,0.02222932357718024,1.2805024025757026e-4,0.0054425620450809275
Litaf,143.38636350128343,-0.27556331199438044,0.12979243843430902,1.2785951576702967e-4,0.0054425620450809275
Eya2,53.97261282867345,0.29879058687308296,0.1428696276481332,1.3181709005880482e-4,0.0055840522104312965
Rplp0,17123.30761673392,0.057471687593332925,0.01634939951716663,1.347585013744219e-4,0.0056897538113418996
Ddx6,747.6763008325515,-0.08905398289267778,0.030194462250950037,1.3567418513819564e-4,0.0057095100155020884
Rex1bd,325.9580248768428,0.09459045014825437,0.033568439623277546,1.375549725972035e-4,0.005769616630220203
Trim30d,102.95120794607934,-0.1975616678270322,0.09351265106172113,1.3866345685743805e-4,0.005797041765210468
Nampt,115.6044335492184,-0.17345874742373196,0.08180971657962796,1.409427210677224e-4,0.005873073974949438
Tpst2,638.6617846332559,-0.10887798605235742,0.043222121589455945,1.4232616538098125e-4,0.005901779940582409
Gstp1,1077.114023168076,0.08656992745083969,0.028962554644768247,1.4255730701116632e-4,0.005901779940582409
Hspa8,5701.3597745713905,-0.060550449850996786,0.017581462870682806,1.5118042585883748e-4,0.006238516537624714
Epas1,80.72185766399228,0.42324526968129855,0.23260199442030985,1.5221037764051097e-4,0.006260756533206953
Nme2,2344.076865682855,0.0828483853333707,0.027172714753260007,1.527061399718803e-4,0.006260951738847092
Fam241a,97.58677830198009,-0.19989759985527517,0.09638707134466296,1.5420610586600397e-4,0.006282051296796858
Abcb1a,327.1675381105411,-0.1563096688822793,0.0737394716996856,1.5417720480806303e-4,0.006282051296796858
Adam8,85.60251479338764,0.3916315826948857,0.21015032995913036,1.583296077974685e-4,0.006429493086068537
Akr1b3,518.211248724282,0.0981914558351592,0.036631288187938184,1.6138316606893418e-4,0.006512015033370189
Ifi30,170.66575717724808,0.18615658719182165,0.09014166140925274,1.6090918541153258e-4,0.006512015033370189
Zup1,202.2904931065559,-0.1318782933144433,0.059821818945678826,1.6576725506530627e-4,0.006635505371221049
Rpl41,15612.252017669574,0.049024836615866145,0.0138275387707402,1.6577813439856237e-4,0.006635505371221049
Dusp5,380.0374830789814,-0.1455802466312415,0.0683433760735256,1.6600472225076576e-4,0.006635505371221049
Upp1,4.9252991437468205,-0.5723060751443036,0.7319602346831722,1.6722356249162252e-4,0.00666333639165837
Nmi,531.7157755479647,-0.1010266757123395,0.038823307945108035,1.697842809675352e-4,0.006744297092264927
Pglyrp1,1549.265646675756,-0.15251271788002785,0.0727950060012392,1.7171766541099006e-4,0.006799912893340168
Dgcr6,81.87499240110142,-0.20015449757692566,0.09917925854290612,1.797017691165409e-4,0.007094047238405613
Lhfp,9.807865890102772,0.5189839808776249,0.3617030997736923,1.8303450386548823e-4,0.007181147565504124
Ostm1,166.303954627145,-0.1298661372717431,0.05939205336717806,1.8288948753694044e-4,0.007181147565504124
Ccl5,1588.7115350098552,-0.5206744895380123,0.36607378807058033,1.8484337990137597e-4,0.007229870972768237
Casp7,144.15058300528563,-0.185779184634902,0.09218361946597181,1.857229317994907e-4,0.007242058420107969
Art2b,305.0465009989005,-0.1865268839913365,0.0929676236852669,1.9018686089895739e-4,0.007393514217446969
Phc2,157.72303178076706,-0.13146755678241698,0.060875695479837136,1.9145060183512627e-4,0.007405217221934462
Drc1,31.887315910653598,0.38366978514927297,0.21670621908992357,1.9164941441756508e-4,0.007405217221934462
Xdh,114.78515143456953,-0.2175505246050248,0.10991625496854875,1.9446410701043042e-4,0.007491274406314194
Rpl14,5806.796980034782,0.07926877809316185,0.026187183976218307,2.049138911271509e-4,0.007870051282416569
Fbxo6,153.5678201782054,-0.14544021469771098,0.07075428473999691,2.087767515300717e-4,0.007994331407687521
Ifi209,984.20039897658,-0.11057839468648198,0.04706459117385642,2.1188986639913453e-4,0.008089244570225643
Psmg4,208.46032379588326,-0.1212113329564924,0.0550114057870416,2.1828411743397803e-4,0.008308479944479563
Dnd1,2.3706185264015134,-0.5677142378871759,0.6634387254122598,2.1966970541801548e-4,0.008336334564836652
Lactb,90.15361359103308,0.18829350461051292,0.09648807736258036,2.2096510801785057e-4,0.008360611549957308
Tmco4,81.60313092339001,-0.18685410941668226,0.09603250204131843,2.2537240898722904e-4,0.008490025005596305
mt-Nd1,4244.338907140279,0.0725657411330782,0.023181299499545727,2.2571707920140754e-4,0.008490025005596305
Bzw2,425.7739850364493,0.11062189247507678,0.047860563303935066,2.3483068277151513e-4,0.008791466032242182
Cox8a,2885.4707982886684,-0.06268906339204253,0.019098892614610806,2.351101809265614e-4,0.008791466032242182
Cemip2,59.66062145234197,-0.23175049940594164,0.12385463728768642,2.4772017568933715e-4,0.009235906316417363
Cyba,3659.7468657762197,-0.06229601864058163,0.019073509099889262,2.524051763652302e-4,0.009355867453003052
Itm2b,3919.92047051827,-0.06801689835680651,0.021416199348538806,2.5228670420077745e-4,0.009355867453003052
Agfg1,610.9053471064906,-0.10915167167283966,0.04739358635127714,2.5540790966669606e-4,0.009439728278724758
Sp6,8.074653753500861,0.48094483680122974,0.3740844231191325,2.581713731500004e-4,0.009514286644611718
Tmem229b,143.61871325747984,-0.13773274365585444,0.0686929933203889,2.702114607520813e-4,0.009929297798414376
Ppm1m,224.31675048024812,-0.10776265482311502,0.04680628811126004,2.7173483019055447e-4,0.00995658281540161
St6galnac4,87.25199933177875,-0.17551039362800147,0.09309805450577366,2.778131964495765e-4,0.010150131999795272
Cib2,18.861909808531703,-0.38003226523079076,0.24544046578782813,2.820282300281763e-4,0.01027469131739793
Lrrc25,6.598403641626168,0.4630564134019871,0.3681368751995899,2.8847687948314345e-4,0.010479682878317841
Gm42031,28.307067215926452,0.28253293159159026,0.1628192772223583,2.910725203017084e-4,0.01054393666581558
Aig1,97.75099093941765,-0.18949119798193645,0.10253098326203597,2.9243558469271543e-4,0.010563303513928653
Cir1,222.77239503892199,-0.12835288894786012,0.06327196514785265,3.0036570625971095e-4,0.010819104860219135
Zmynd8,279.25341953537765,-0.10183899406308297,0.04303455060952473,3.036926995247762e-4,0.010908128483494145
Ugt1a7c,6.930185440856176,0.4649955773984629,0.40042531895860584,3.1888649722465175e-4,0.011406518067304422
Hip1r,144.32137328930108,-0.1803982867373808,0.09868519382659464,3.1935745824074026e-4,0.011406518067304422
Hpgds,14.012092055498167,0.378354857207228,0.257178937183682,3.2080902540401854e-4,0.011426357214878885
Gpr171,141.50004786053657,-0.16191877798156493,0.0872964585633712,3.260350466274729e-4,0.011580147296788041
Klk8,583.6015643974977,0.08608823286947064,0.03195083767023285,3.303369144625774e-4,0.011700349989756458
Gpr183,464.3433636263612,0.15157792388172217,0.08076492328725085,3.3223037530852095e-4,0.011734818602656374
Sept9,1537.5256566705464,0.057153135729663136,0.017600269596435025,3.3635361768601373e-4,0.011814999942463805
Kctd6,18.420497297456677,0.3359827073113733,0.21571953384432566,3.354865034847646e-4,0.011814999942463805
Pwwp3a,150.88095536579246,0.12592369851992305,0.06276300566505219,3.377805934072097e-4,0.011832528424547612
Cdkn1c,7.548630116217938,0.4659740816186514,0.4295022921702614,3.4279249396556e-4,0.011975197508369466
Fkbp5,308.9202853779784,0.11463553865473249,0.05425816128608889,3.4578124360526733e-4,0.012046602833909192
Chchd10,158.12870898486204,-0.19697646072144323,0.11110468985123448,3.4833094047747784e-4,0.012102364637679346
Als2,32.10820712652555,-0.28200410930387343,0.17160722397150002,3.5245326234724784e-4,0.012212313989646081
Gm20663,10.039289097612413,-0.3901533925715624,0.2855217965987386,3.537722540332794e-4,0.012224796778261101
Carmil1,3.9958618801606223,-0.47397642186722727,0.48265838055236493,3.591348225380177e-4,0.012376562492384498
Trib1,123.86559118316366,0.17395254511445712,0.09705348548878624,3.628974970149063e-4,0.012472522869102614
Specc1,18.08827171969573,0.38160839353780024,0.2794967918275267,3.6941784932870993e-4,0.01266249192685586
Tspan17,20.676747107519382,0.3222366156363401,0.21237049956168816,3.82053043395313e-4,0.013060478167114307
Sema7a,16.81069768867413,-0.3856677709904157,0.29337733925779635,3.883064212062143e-4,0.013238757157220424
Serpinb9,97.28802637273876,-0.22679661754072986,0.13469265661935476,3.924507995698143e-4,0.013344373720839207
Dok1,165.16264094853966,-0.12746265465602544,0.0660017145787114,4.030580300476632e-4,0.013668598247706793
Ulk4,4.55598164050399,0.43212558200649503,0.40453531172690876,4.075400058462198e-4,0.013783932664575992
Sh2d2a,731.081349612201,-0.08532103818286527,0.032539959342374775,4.166791657190659e-4,0.014018670295735643
Samd3,3.6038603263258375,-0.4431382344237941,0.5754496579764101,4.1651875523531753e-4,0.014018670295735643
Zfp395,37.184446982849096,0.2429452907348038,0.1502620092759927,4.311501117763296e-4,0.01446735546121047
Rbl2,287.7962153309579,0.1125923001809902,0.05497408739543081,4.394210146611159e-4,0.01470618729119131
Hsph1,120.64370153187667,0.12869968455172434,0.0681034606334525,4.410749539448104e-4,0.014722897219241565
Havcr2,57.51527749760597,-0.24728693385181763,0.15518857514708426,4.4634451350333436e-4,0.014859892667574455
Fcf1,317.26952862767206,0.08799457670610718,0.03492408257951114,4.540722962498148e-4,0.015077801691357782
Morc1,9.42710656700189,0.37183719592969666,0.29870482948402255,4.568112844978091e-4,0.015129352438004062
Calr,1360.2122051008678,-0.08433706598951485,0.03235690016394393,4.6068763162607885e-4,0.015178883697323335
mt-Nd4,2424.839327515429,0.08275781066243293,0.03126614636069139,4.600534610806576e-4,0.015178883697323335
Scly,147.0548360943457,-0.1253504003348091,0.06631786006800389,4.7223207101334245e-4,0.015519152416214254
Snrpd3,689.5793904492808,0.08666047077275699,0.03423822738759804,4.7932012157823645e-4,0.015671309923702803
Tnfsf11,96.70890608220657,0.22618821556447244,0.1414500034431915,4.7903611196202826e-4,0.015671309923702803
Rgs3,223.74916382710606,-0.13382567875756302,0.07349113395670914,4.8725892938826027e-4,0.015849588287320682
Cpped1,56.11166348835904,-0.19150497890868587,0.11591701279322429,4.862225961305938e-4,0.015849588287320682
Gimap6,2393.8400951870867,-0.08067320995932938,0.030190731758699296,4.920882242183362e-4,0.015936702349032005
Fgd6,7.568111303259304,0.36471537898691614,0.30046951395845634,4.934372126671446e-4,0.015936702349032005
2410006H16Rik,1439.1289542435443,-0.0981357082051433,0.04370232740363355,4.936865679450742e-4,0.015936702349032005
Gss,28.188501502522005,0.2633772665998613,0.17433724525316882,4.978119827025717e-4,0.016029294422829524
Fabp5,296.4756991683094,0.2582711303279785,0.17008266103418856,5.006944894513955e-4,0.016042884291057682
Snx9,200.67925265450526,-0.1775201453173935,0.10650024726526172,5.007503684292179e-4,0.016042884291057682
Eif3i,972.8031525425307,0.062352697175231925,0.020521420125784045,5.080651551789577e-4,0.016102787214966007
Isg15,618.991190637886,-0.1699253321385281,0.10132962111403146,5.088777643685169e-4,0.016102787214966007
Gimap1os,139.29460173548162,-0.12747464820251564,0.06903142470364713,5.089344559353228e-4,0.016102787214966007
Itm2a,71.91899167313811,-0.19178268881201646,0.11730368045957063,5.073456815146829e-4,0.016102787214966007
Pdha1,314.00859351656123,0.08801881745628479,0.035613279684636,5.089147707188591e-4,0.016102787214966007
Dleu2,157.09921236987753,-0.14821987220398594,0.085298200778118,5.10340665202666e-4,0.016107311440592065
Tmtc4,34.90202487819809,-0.24650761355767314,0.1611015653133946,5.135780467395391e-4,0.0161694658616688
Tm6sf1,63.19118467546492,-0.2452421485912014,0.16027739332725352,5.163765414264861e-4,0.01621753024563824
Scand1,900.4524498779653,-0.06466208839547465,0.021643290939758805,5.268281497924605e-4,0.016505124663399665
Arpc5l,539.5590296352261,-0.07641478786717668,0.027826208047483245,5.298115740950492e-4,0.016557910248249933
Ptpn22,480.24988620587544,-0.10472376063934125,0.050115061683102105,5.316935757085749e-4,0.01657609971603921
Slc12a6,295.72737734791025,0.10605229891472047,0.0513239126853895,5.335338740159401e-4,0.01658956976023368
Spin2c,34.43530481795576,-0.27047888093893013,0.1852980750024167,5.347277210772522e-4,0.01658956976023368
Rps3a1,12605.443390127386,0.09204726294768521,0.039203541583442546,5.374422161645113e-4,0.01661145138234768
Gm35037,39.06668281436249,0.24576672487321735,0.16276832600491428,5.380385397937096e-4,0.01661145138234768
Ptbp3,742.8517515319071,-0.07237322649713478,0.02559489768676334,5.430309945491888e-4,0.0166847908710764
Retreg3,193.18293126058234,-0.10166910794787157,0.04761110267079276,5.429689245884374e-4,0.0166847908710764
Nme1,1050.9364680390952,0.0843182401594544,0.033377371957913085,5.604831205554203e-4,0.017179616034139818
Castor1,160.23502609880532,0.12709099284322942,0.0702371924480248,5.673487442737147e-4,0.017348354528139414
