genes,baseMean,log2FoldChange,lfcSE,pvalue,padj
Gm11110,59.93524875752612,-0.04808034847439626,0.05679401327813753,0.10459273069731319,0.3623059386952283
Tnk2,74.59544484702275,0.04599636819639863,0.04864588314093665,0.10474939440935357,0.3626664188900704
Gm33682,9.721770007151687,0.05307937421630506,0.10625934062827175,0.10478817115962599,0.36270487128607803
Sun2,230.55210510514146,-0.04158501479032015,0.03732957318479295,0.10489265164958739,0.36297066468394706
Mdfic,255.57100532985743,-0.043931912484077344,0.042749369966649194,0.10505189146422649,0.3630796136465195
Armc8,109.35647442515233,-0.04299949167486023,0.040443550158255334,0.10500117741752088,0.3630796136465195
Slc35d2,80.46785304353456,-0.046288332142650886,0.04980709711890865,0.10505812270440984,0.3630796136465195
Tnpo1,190.95961052416544,-0.03910909855830838,0.032817902097911945,0.10503178293052594,0.3630796136465195
Prkaa1,87.77786136032229,-0.04561515110045749,0.04756426244732871,0.10506263156555146,0.3630796136465195
Gm27201,1.8972047766706137,0.0502166857798326,0.153414858314286,0.10530103262153209,0.3638075739596844
Bscl2,303.4632149149044,0.04069509884670764,0.03572597595426351,0.10548272349423382,0.3643392726119676
Prdx1,1746.426394050104,0.03406331472503991,0.025869064517429846,0.10577405163860243,0.3652492805265544
Kifc5b,16.952452191566255,-0.05116660759907289,0.0826232779416774,0.1058294488565275,0.36534432857818344
Gm28347,1.0754326841549933,0.046237119121511634,0.1672374955361753,0.10592176993801618,0.36556676154489626
Gpc1,10.221258374925432,-0.05268206100947599,0.10470172568576083,0.10602871723053765,0.36571444320292085
Erap1,280.9939518033205,0.039784348426572656,0.03418087060274436,0.10604826049849726,0.36571444320292085
Cbr1,152.77724523200203,0.04077728009327762,0.03601506799779752,0.10603934170632197,0.36571444320292085
Chmp4b,793.0318418498754,0.02934656109459887,0.020902407820903898,0.10619076824191319,0.36589319038307005
Htt,93.96472762891324,-0.04563156576651409,0.048184432916492055,0.10621174774241544,0.36589319038307005
Alkbh2,29.06058881075809,0.0496315397006138,0.06815148708211367,0.10616178050684233,0.36589319038307005
Ift43,13.840888153860714,-0.05178472591560733,0.0912688883235339,0.10614363015882962,0.36589319038307005
Ifitm2,339.9028966461986,-0.051271325270016,0.08514234468328483,0.10630325380603745,0.365938215621736
Agrp,5.279450556608419,-0.053019784051947204,0.11583341059099593,0.10635878743550362,0.365938215621736
Rev3l,146.98875979104218,-0.041387628059215226,0.03730294254567941,0.10634018559898674,0.365938215621736
Kif19a,1.5484538956350933,0.04886985732067534,0.15757167915378603,0.10638472163518525,0.365938215621736
Rps18,7400.748141409719,-0.036858057309999255,0.029581086050316036,0.10631939030488535,0.365938215621736
Rpl36a,4841.688538233848,-0.04030622420440307,0.03520434808468323,0.1063923206999112,0.365938215621736
Sptlc1,111.34314547461884,0.04322747838895582,0.041472001857485494,0.10647806332411212,0.3661370551029543
Lsm5,360.6116178815487,0.041995862997985876,0.038665999114936615,0.1066292718064031,0.36656084312570986
2900026A02Rik,8.054676023089984,-0.052949848479906796,0.11652240546318209,0.10666759431456371,0.36659644107899875
Gm19522,3.231178193783749,-0.052662078532914235,0.1318501226129977,0.10670422688261888,0.3666262138865972
Dancr,37.690869820799406,0.04942656217227945,0.06760229147874469,0.10685897432670359,0.36677061767846436
Plcxd1,5.615850476175596,0.05292391989043229,0.11726606911195056,0.10680744352691215,0.36677061767846436
Cnpy4,32.92352747023599,0.049132935474279146,0.06536960557812867,0.10685312261949413,0.36677061767846436
Babam1,309.20502881427024,-0.03589240241119327,0.028326369436932647,0.10688615803568308,0.36677061767846436
Ifng,76.73900489831215,0.052027807138794666,0.13905742380036043,0.10680230903992788,0.36677061767846436
Nfrkb,112.24013013884927,-0.04386370664059155,0.04330362909436912,0.10703695167301075,0.3671266066472047
Gm4668,3.3099960597593876,-0.052257729244562644,0.13594657297564458,0.1070459178063485,0.3671266066472047
Slc25a20,157.37769518329154,0.0421330393297094,0.03910319208518035,0.10710086559273237,0.3672189762462819
Dnd1,2.3706185264015134,-0.05207332108834802,0.13764451358420754,0.10712904881197971,0.36721955330215217
Aarsd1,124.54399798537663,-0.041910692264878764,0.038643834128986775,0.1072096262089547,0.36730365403737014
Dpf2,201.45502160047343,0.03849155840005211,0.03221231700732656,0.10718733657294009,0.36730365403737014
Grhl1,26.377489534058178,-0.05081272894077764,0.08211184329271796,0.10724328711732309,0.36732297035115524
Mrps14,438.76878051785144,0.031230634629976883,0.02290215002853659,0.10758625376371689,0.3681505061793201
Fam207a,157.01200922236197,0.04109314945088439,0.037024242433732965,0.10759723750175278,0.3681505061793201
Vat1,16.791045744506736,0.051210288890758446,0.08803563889572777,0.10758839373552846,0.3681505061793201
Sorbs1,41.20472158427507,-0.047840269174177275,0.058203220542966116,0.10758177765315068,0.3681505061793201
Wdr26,430.2166182165419,-0.03243730827313695,0.024211985544385365,0.10770086545527502,0.36819433771309074
Nans,297.04212152600763,0.03851009796339373,0.0323383622375643,0.10770525963977168,0.36819433771309074
Mien1,574.5639204341678,0.03626855049521441,0.028953548206512927,0.10767271192139045,0.36819433771309074
Prr5,3.5260222795442453,0.05212028847297122,0.1351520795726129,0.10772240502973016,0.36819433771309074
Cep19,97.66445184489177,0.046941193960872714,0.05405075801678425,0.10777051969044056,0.3682627664500247
Commd6,215.30030281262026,0.03836107902128316,0.03212884637833479,0.10788608571993191,0.36856158759887087
Traf3ip1,19.63350247401037,-0.05076978800141381,0.08357175436279425,0.10799352185264331,0.3688324868276312
Rheb,276.25247959947995,-0.03701125367083628,0.030070614625235297,0.10803579968814989,0.3688807664267436
Tmem234,841.3921093975256,0.0317284698282831,0.023525480740006374,0.10858503557134336,0.37031955064714267
Gna15,244.4324685167184,0.04698829610897432,0.05490987021245898,0.10865494291950799,0.37031955064714267
Nt5c3b,212.23636735794724,-0.03847159873216956,0.032450466882304144,0.10864818258422082,0.37031955064714267
Cntnap1,1.4079089290510847,-0.04664771009110066,0.16284556187428575,0.10856546979053751,0.37031955064714267
Zmym5,169.57176059901934,0.03927490607172573,0.033811799466184074,0.10860197309104207,0.37031955064714267
Calhm2,73.54786214208224,0.04598991758244765,0.05071866139847237,0.10856565748342441,0.37031955064714267
Pbdc1,156.2674958265157,-0.04143950847749922,0.0379877546215778,0.10852213442599776,0.37031955064714267
Ap1ar,98.06591424704973,-0.043195767287773995,0.04216352111322755,0.10873070915535094,0.37045044723227294
Rpl13,16435.60691829183,-0.038736133206442855,0.03291165548663959,0.10874987190645304,0.37045044723227294
Zbtb26,4.541096405971675,0.052382444880006866,0.12007404585391782,0.10889023058107097,0.3707358811575788
Zfp970,2.2530164897850185,0.05076385969878623,0.14382621543454452,0.10886211638219957,0.3707358811575788
Gtf2h4,43.44882608148715,0.04734552641552165,0.056832968798219065,0.10891929005306879,0.370738523504447
Plgrkt,467.5723650491413,0.037715376448087964,0.03132112907069277,0.10913754888978719,0.37138499243180956
Cap1,1785.0787849781316,0.03229519958567244,0.02421573917027259,0.10927770371329455,0.3716689518095135
Cpsf3,246.48920760392616,0.03705738908728204,0.03033601113226695,0.1092725213018054,0.3716689518095135
Slc30a5,87.42008708249702,0.04392240190462479,0.044378505311019265,0.10939728167476223,0.3719791357179723
Zpbp2,20.723641488586622,0.04971015892050437,0.07514424936479133,0.10955370063697832,0.3723178397587534
Foxk2,70.72011998068893,-0.04619740287111644,0.05211431168807813,0.1095273490502484,0.3723178397587534
Apmap,59.265684575628455,0.046545559124306655,0.05363745723495864,0.10962237694603255,0.372454670038516
Cpeb2,24.60010806203755,-0.0499071708654018,0.07786084002039363,0.1097952992535792,0.37294552542521797
Vps33a,88.9351875477705,0.04439437818481664,0.04601712110363108,0.10997495024607654,0.37345897612061435
Cacnb4,10.553262444191475,0.05187429503401172,0.10884514482122654,0.11000952985850455,0.37347964708243403
Rpl22,7132.602540363057,-0.034225052593764786,0.0265811058835548,0.11007735086778053,0.3735164160431963
Msra,79.27803381960271,0.04492265102199783,0.047741050612189306,0.11005100157246865,0.3735164160431963
5830454E08Rik,11.448033694850626,-0.0509548597234655,0.09261783539637469,0.1101754639299286,0.37365588129198035
Gm15821,12.582958108256342,0.05064565822128829,0.08819288454928233,0.11017539284367295,0.37365588129198035
Numb,154.72502257974395,0.04154129525681148,0.03872687397126419,0.11040318323822694,0.37433133106225525
Smg9,121.12189855524423,0.044337517615352234,0.04609876848298552,0.110557863106097,0.3747588491323298
Ube2e2,3.822336571550489,-0.05148611786704554,0.13206983240385467,0.11068318658495695,0.3750866622946266
Upk1a,5.983545359442759,-0.051795654238740683,0.12543524976160875,0.11075229471631996,0.37522385090243526
Rmi1,68.32173855338671,0.0450637748541017,0.048598891224378916,0.11080520376366154,0.375306101016557
Ddias,7.343854953331437,-0.05144558829084637,0.10365764550915511,0.11085322723011427,0.37532900785284035
Gm31641,1.2172992502450957,-0.04346491117954881,0.16974728108151488,0.11086923393394855,0.37532900785284035
Rps3a1,12605.443390127386,-0.03814053706708395,0.03233281261008891,0.11097457384404633,0.3753947648897443
Akt2,210.37473762859818,0.03859904903622795,0.03310659109159584,0.11097156606862099,0.3753947648897443
Xrcc4,118.21646651695038,-0.041765924050008986,0.03939209160207118,0.11094872735428847,0.3753947648897443
Brf2,35.61356780616279,0.04790723525159183,0.062193360863322694,0.11105100399484934,0.3754595203416263
Mmaa,24.30550620105649,0.04911854354551925,0.07209947828372164,0.111044217298672,0.3754595203416263
Irf7,325.32318639162503,0.043676543666921606,0.04436582468070277,0.11113313257766658,0.37554346528178745
Fam3b,6.357324257960794,0.05166704926237521,0.11099943451859631,0.11113293311912546,0.37554346528178745
Creb3l1,10.060788997686055,-0.05125225887491836,0.10161788967236386,0.11123554210163851,0.3757926509969788
Ceacam16,3.7631673993687365,0.05163564871348495,0.125940137218458,0.11127857670600354,0.37584117069371153
Gm38394,50.08914481540905,0.04689459108481958,0.05657750751666598,0.1113215198049741,0.3758759162896242
Chd3,850.6512973951046,-0.03565766163348258,0.028632203699389396,0.11134621475073318,0.3758759162896242
Trim36,2.3341731446174565,-0.05076572795783861,0.13783472848191755,0.11138246518863006,0.3759014813832551
Hdc,2.6215950873292826,0.04350444379053957,0.16906939513935162,0.11146682151515058,0.37608934270800354
Gm29488,1.3949136651328202,0.046445458554382264,0.15998739572891035,0.11150032605714195,0.3761055774464788
Qars,305.326822782015,0.03570175306206574,0.028726260912592904,0.11157815783766459,0.3761745095000276
Rps4x,12587.069870978761,-0.036201977707961255,0.029435175102075117,0.11157403896037538,0.3761745095000276
C1qtnf12,28.03372263302154,-0.050249478920381146,0.08739538275196261,0.11172964520474045,0.37649162265445596
Tpcn2,32.12265063516401,0.047821269659575984,0.062454910364224014,0.11175838447882881,0.37649162265445596
B3gnt9,2.606339408884473,-0.05047148580171837,0.13941874779227503,0.1117519626118803,0.37649162265445596
Lpar6,97.05766718310403,-0.045015823642105844,0.04900922542708427,0.11191708193717055,0.37692937051193
Gm17606,1.2136714402766415,0.045525833924084526,0.1625092620917934,0.1120373717779848,0.3772375723775558
Zgrf1,19.1441952281653,-0.05013320374657499,0.0868887562494472,0.1121019312356257,0.37735801608540875
Cox11,61.945571191860466,-0.045878985421538225,0.05249104235720524,0.11214997062508093,0.37742280229873193
Mob1b,63.12874657022741,0.04486524418072363,0.048664284926833744,0.11228033166923564,0.37766758725181954
Cpne2,10.178872403393903,0.05099450681789371,0.10125211121082024,0.11225696401424576,0.37766758725181954
Rpl13a,18992.31689682756,-0.032351833003915975,0.024595772626105395,0.11234375231830786,0.37778396751882487
Fndc11,0.9798143858140416,-0.04341609870083724,0.16840721491075974,0.11239494601590394,0.3778591824510051
Abhd17b,167.32043568138238,-0.039727184832863895,0.03549545913956715,0.11254347276645456,0.3782614976981247
Ppid,179.00193436009786,-0.03957785815551495,0.035241233364723186,0.112694161712859,0.37866758252287896
Ccdc180,10.411224462207437,-0.051000486937090445,0.10359445987413857,0.11272207102565408,0.37866758252287896
Lyn,12.513335865923528,-0.05124446593393566,0.11074683418170572,0.11282096922467005,0.3788505917260777
Bbc3,67.88654042728389,0.04645398825812509,0.05569418884495442,0.1129491004436021,0.3788505917260777
Snx33,17.513864004267237,0.04953189679224063,0.08101297316841646,0.11288309111182561,0.3788505917260777
Gorasp1,11.76530293056483,-0.05021069328325458,0.09068296984794952,0.11294996280634054,0.3788505917260777
Itga1,12.046648823212685,-0.050078946363023076,0.13971616639089773,0.11294827109025116,0.3788505917260777
Akap8,231.2984759586698,-0.03969019054649007,0.03549963726256115,0.11287939740030978,0.3788505917260777
Baz2a,364.4267144681617,0.03496349809350614,0.027914376148659274,0.11303312175250939,0.37903253004141546
Ndufb11,1128.203259539284,0.02573730239879226,0.0181106888470029,0.1131201661981976,0.37922740115753817
Gm33104,35.49237519191013,0.050520079556991615,0.09673788665322337,0.11325083368525066,0.37927859712420336
Gm3667,10.315796316302421,-0.05041178896401371,0.09478327721964365,0.11321732162163631,0.37927859712420336
Telo2,30.760370229621998,-0.04782093855132935,0.06428887380287063,0.11320643077374891,0.37927859712420336
Rmdn2,13.361807584107892,0.050492849814629634,0.09627095664167777,0.11325117707843546,0.37927859712420336
St8sia4,331.40946336979897,-0.04179346951586395,0.04016846423723227,0.11332821386339569,0.37943964937966557
Pcna,541.8081268783283,-0.04483616780146037,0.049157070825364246,0.11341848865288666,0.37964493086364615
Egfl7,1.4297737988259493,-0.04753140013829437,0.1530298469235834,0.11355010878368374,0.379891481862309
Smc5,125.27295447164603,0.04106946789067232,0.038540403476335514,0.11352747949266337,0.379891481862309
Eef1b2,4900.88728653499,-0.035720513614691925,0.02904524116270242,0.11362763776156008,0.38005385960156407
Apba3,76.65312892497745,0.04452195605325675,0.048196054262462804,0.1137259625096328,0.38028569300414966
Cd46,17.331684357045877,0.04965276807060973,0.08547785810895998,0.11389662692668905,0.3807592414575466
4930598F16Rik,1.1411084410292172,0.042541531068043766,0.16922751880305195,0.11394964048518044,0.3808393389800472
Tgm2,31.017491944672813,-0.05037734208992434,0.09721083853768793,0.11400829205018141,0.3809382340539837
Rcc1,60.069557129903345,-0.04593729477578106,0.0540974588272577,0.11411108075758766,0.38099033279940375
Fbxw10,6.148581525061532,-0.050925773709592725,0.11035156644672567,0.11409279773369355,0.38099033279940375
Pfkp,320.8796616891854,0.04011544201277875,0.03663104215914754,0.11407679525139258,0.38099033279940375
Atp6v1a,149.7136148320921,0.04124702572460178,0.03913546455498483,0.11420570190471409,0.38120915216882917
Fam151b,9.60240384945903,0.05042882865643267,0.09916228668282269,0.11425247031857148,0.3812681723360069
Ino80c,111.28184093136625,0.04398402343855089,0.04668069229922722,0.11435475686007635,0.3815123830292392
Ndufs6,574.1892952227518,0.030975765351891626,0.023287073233349276,0.11462896965523157,0.38232990693149504
Dbndd2,98.31412880172871,-0.046041762713128216,0.05505636260460127,0.11472792940336679,0.38256263002272495
Tmem53,1.241496790194845,0.04615042649886268,0.1570237509620964,0.11480270129796306,0.38271460035953714
Rfc1,162.42296491322347,-0.04030152113426285,0.037208675246772585,0.1148382693548743,0.3827358338936416
Herc3,115.39624810319687,-0.04258977506222816,0.042769278255519474,0.1149954413774455,0.38314161344077496
Nr2c2ap,109.90878056091495,-0.042670970717906265,0.04301232410067107,0.11504771059680274,0.38314161344077496
Atp5md,1195.6755825311857,0.023375909383534652,0.01622931124009939,0.11503583266306866,0.38314161344077496
