genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Rer1,3.357840885889716e-4,0.20155620466570134,0.357,0.315,1
Ube2l6,3.404297460630386e-4,-0.4679593504776496,0.045,0.065,1
Exd2,3.4113261775438087e-4,0.7366216822043272,0.033,0.019,1
Cirbp,3.558789978482005e-4,0.2338668815191911,0.384,0.348,1
Tmsb15b2,3.60741057581931e-4,0.6739395915592885,0.048,0.03,1
Ak2,3.6093238932597603e-4,0.27979893194824834,0.251,0.216,1
Anxa11,3.640238622121757e-4,0.2980319455127014,0.222,0.188,1
Stx11,3.761999451913079e-4,0.6057655133610798,0.063,0.044,1
Pitpnc1,3.7861096794346007e-4,-0.2258371501739811,0.214,0.251,1
Hook2,4.0255043127713564e-4,1.324219930829754,0.016,0.007,1
Cd2,4.1127121681424185e-4,0.1407462860278652,0.741,0.743,1
Prdm1,4.2783585697619124e-4,0.8786406870767554,0.031,0.018,1
Atp2b4,4.3300488515851107e-4,0.6333127169015524,0.052,0.034,1
Odc1,4.5266022726724275e-4,0.32241041534015435,0.17,0.14,1
Arid5a,4.6128960467605834e-4,-0.3730989577753938,0.111,0.139,1
Btg1,4.643536235203344e-4,0.13521007209938274,0.841,0.829,1
Tnfrsf9,4.669763686128849e-4,0.41095764640952037,0.161,0.131,1
Sdhb,4.8186959187809775e-4,-0.16299442639808182,0.333,0.377,1
Sell,4.825132505783335e-4,-0.12454625809890124,0.404,0.452,1
Ddx39,4.895908478154252e-4,0.2805541545593231,0.232,0.197,1
Fam216a,4.903770686330327e-4,0.7256414135946487,0.039,0.024,1
Selenom,4.967721115503808e-4,0.9010085001052097,0.022,0.011,1
Ndfip1,5.054269824828945e-4,0.14901684087573397,0.724,0.706,1
Dtx3l,5.115671284637489e-4,-0.3247745104320128,0.109,0.137,1
Ypel2,5.224216403944868e-4,0.7904501249575109,0.031,0.018,1
Smim40,5.232474184115033e-4,-0.9971118858755768,0.011,0.022,1
Arl5a,5.271674277689131e-4,0.37238398353386515,0.114,0.088,1
Ikzf4,5.462798244511852e-4,0.3051302219048697,0.185,0.153,1
Areg,5.599336915766825e-4,0.8932311495134897,0.033,0.019,1
Tmbim1,5.628708500649371e-4,0.8611157729816972,0.029,0.016,1
Rnf114,5.743809854241284e-4,-0.23262816610526338,0.216,0.251,1
Tap2,5.847518173292131e-4,-0.1737511947688094,0.381,0.421,1
Cdk2ap2,5.945636662938032e-4,0.15279056830601528,0.688,0.659,1
Sp140,6.011739094346051e-4,-0.3312636519578973,0.103,0.13,1
Sgo2a,6.117848367649229e-4,1.6600004006014144,0.011,0.003,1
Bod1l,6.396754695660973e-4,0.2542407149105814,0.272,0.235,1
Samsn1,6.448469140554495e-4,0.27375427766761473,0.198,0.165,1
Psmg4,6.559446307276136e-4,-0.27422207313039326,0.145,0.176,1
S1pr1,6.560494637473753e-4,-0.1652087034708546,0.33,0.372,1
Ptpn1,6.59586280454004e-4,0.26923810898637446,0.327,0.294,1
Slc24a3,6.70938964282792e-4,1.3371076149118828,0.012,0.004,1
Cenpb,6.724694487441406e-4,0.3682214643969157,0.125,0.099,1
Itpk1,6.791867192888287e-4,0.48120175667849363,0.081,0.059,1
Klf3,6.856130096640494e-4,-0.20511985075613381,0.316,0.353,1
Lcp1,6.864622040169034e-4,0.115715189672147,0.771,0.754,1
Carhsp1,6.909131366403602e-4,0.8374433713277432,0.03,0.017,1
Gbp2b,6.937015939543413e-4,-1.8964986359960472,0.005,0.013,1
Ppp1r15a,7.047341376254559e-4,-0.33681396180084455,0.141,0.171,1
Ddc,7.234840264334307e-4,1.5672711029282143,0.014,0.006,1
Prpf18,7.256048038400771e-4,0.46579311888873587,0.077,0.057,1
Gprin3,7.421061866124242e-4,0.4250887586793435,0.088,0.066,1
Lcp2,7.470434864792845e-4,0.21989614067252095,0.379,0.343,1
Gbp7,7.608934608981856e-4,-0.2504500773715388,0.18,0.212,1
Urm1,7.650798901806199e-4,-0.47651192074547044,0.064,0.085,1
Plcg1,7.820176791500195e-4,0.31096608201970044,0.185,0.155,1
H2-M3,7.854268822793433e-4,-0.28264348444861476,0.131,0.161,1
Capg,7.917062340844833e-4,0.22757548979609218,0.449,0.417,1
Tmbim6,7.926764404868506e-4,0.12649683473462245,0.6,0.578,1
Ddi2,8.023693748793993e-4,0.48933001291627987,0.06,0.042,1
Cd247,8.160109516638056e-4,-0.13831550976309015,0.413,0.458,1
Lclat1,8.162369651411297e-4,0.5295273668131051,0.072,0.052,1
Cd48,8.488537569063211e-4,0.1862186387849203,0.441,0.409,1
Dbndd2,8.621969831499587e-4,0.5371963241815383,0.066,0.047,1
Frg1,8.790924203050738e-4,0.2708572256177979,0.219,0.187,1
Gbp3,9.030372161852472e-4,-0.45784616378051046,0.054,0.074,1
Zfp612,9.043039102120889e-4,1.4859710008263658,0.01,0.003,1
Icos,9.276740100552733e-4,0.4190125783352412,0.213,0.184,1
Cdk17,9.285666142289742e-4,0.2611840643495349,0.208,0.176,1
Luc7l2,9.353761033047173e-4,0.18747013315471528,0.376,0.34,1
Tspan17,9.514486126130883e-4,1.345793342778105,0.013,0.005,1
Ncmap,9.569267164222755e-4,0.6062652345440775,0.055,0.038,1
Myo1f,9.72348482741399e-4,0.43011776609284835,0.058,0.041,1
Glmp,9.777171835642477e-4,0.2785939193296747,0.257,0.227,1
Tlnrd1,9.803406937704108e-4,-0.7579545820597238,0.016,0.028,1
Gng12,9.895132757468286e-4,-0.5905271366476779,0.027,0.042,1
Brap,9.895917299096164e-4,0.3629895009943289,0.097,0.074,1
Rilpl2,0.0010049732017323192,0.29819799805112845,0.187,0.157,1
Cltb,0.001006552821149332,0.40539348497933547,0.103,0.08,1
Rnf138,0.0010172532577598559,-0.23447585600807308,0.163,0.195,1
Srsf3,0.0010443656391978323,0.1536356828758378,0.498,0.464,1
Arl5c,0.0010520989542883968,-0.2526146890080021,0.192,0.224,1
Bcl11b,0.001072360074782437,-0.17402220993705653,0.287,0.325,1
Gucy1a1,0.0010772430515356972,0.8223986654088433,0.03,0.018,1
Blmh,0.0010822979144464915,0.4160084426587982,0.124,0.099,1
Gpbp1l1,0.0011554403121171433,-0.35445268602378377,0.101,0.126,1
Homez,0.001156489854618881,0.9665968417327866,0.024,0.013,1
Tesc,0.0012429234923791172,-0.220152173781214,0.19,0.222,1
Thada,0.0012536311792938914,-0.29597150205822453,0.131,0.159,1
Ubc,0.0012742391856905902,0.13518666249325795,0.625,0.603,1
Synj2,0.001297611648948025,-0.6059514886146742,0.026,0.04,1
Cd9,0.0013275665317972244,-0.20259327810391436,0.162,0.193,1
S1pr4,0.001331250411148176,-0.17668506377382842,0.266,0.302,1
Gdpd5,0.0013421607218176929,0.7831720098113513,0.026,0.015,1
Hacd3,0.0013533962199395418,0.36245646434101175,0.131,0.106,1
Tnfsf9,0.0013615842145202682,1.1525472671011734,0.013,0.005,1
Gnb5,0.0013650373463976067,0.9416504846025546,0.02,0.01,1
Parp9,0.0013658746534408516,-0.30772452132487205,0.096,0.12,1
Pvt1,0.0013667016910759886,0.6379740942714154,0.045,0.03,1
Rnps1,0.0013680864873079188,0.2045094974459336,0.27,0.237,1
Hist1h2ai,0.0013755303869459469,1.0874216243360904,0.017,0.008,1
Prkar1a,0.001377792270806267,0.19693560236447682,0.441,0.412,1
Ube2k,0.0014415693712075506,0.26768297782265416,0.181,0.152,1
Prkcb,0.0014593602071798434,0.3918330701623587,0.121,0.097,1
Apbb1ip,0.001497246436144001,-0.10712854933312893,0.495,0.54,1
Igf2r,0.001531186305555927,-0.18983492556061643,0.162,0.193,1
Il10ra,0.0015500871929860678,0.3757256841208547,0.119,0.095,1
Clcn4,0.0015508359561719907,0.3526561425182648,0.117,0.093,1
Grap2,0.0015564597834909332,-0.19801711685885093,0.227,0.26,1
Ptger2,0.0015771599489887516,0.4230503438388178,0.098,0.076,1
Igsf8,0.0015949692840808306,0.5578037455874325,0.047,0.032,1
AC149090.1,0.001654383490958318,0.20612402579728784,0.283,0.25,1
Prelid2,0.0016984016345200927,0.6708887167441508,0.035,0.022,1
Rasa3,0.0017142408639200478,-0.23635710528116838,0.221,0.253,1
Zfr2,0.0017293454936766273,1.360440118742507,0.012,0.005,1
Gbp9,0.0017404638340442402,-0.2912981950419469,0.129,0.156,1
Ccne1,0.001740996784099452,1.1525472671011734,0.014,0.006,1
Hist1h2ae,0.001750931997218277,0.7133814969294385,0.07,0.051,1
Thumpd3,0.0017606645665408202,0.32253003295425176,0.117,0.094,1
Gpr18,0.001768356778430979,-0.32620972638461243,0.119,0.144,1
Cemip2,0.0018029668224697453,1.058549777091689,0.015,0.007,1
Dennd4a,0.0018091312550859297,0.5478987499695669,0.061,0.044,1
Srebf2,0.001809170481111078,-0.30190491329101343,0.126,0.153,1
Tmed5,0.0018094435117058996,0.29614644194634865,0.205,0.177,1
Mrpl4,0.0018281859207665036,0.29125582429393493,0.21,0.181,1
Ppp3ca,0.0018290200378122334,-0.25911332630674444,0.112,0.137,1
Gm19605,0.0018350625378380943,0.8396079554410658,0.019,0.01,1
Polrmt,0.0018368079331350102,0.6379740942714163,0.033,0.02,1
Zfp667,0.001846238743125377,1.0385120238551444,0.016,0.008,1
Narf,0.001917209152737912,0.568932449841764,0.047,0.032,1
Dcaf13,0.001935060489131497,0.3160459993840532,0.134,0.109,1
Susd2,0.0019423970203114593,0.7814268843525376,0.021,0.012,1
Cish,0.0019490789907219298,0.30187866745745917,0.23,0.201,1
Snapin,0.001954296855249108,0.36363545790231333,0.093,0.072,1
Rragb,0.0020184109644408514,0.7524859753951212,0.023,0.013,1
Kxd1,0.002029154004288144,-0.2070191219718145,0.228,0.26,1
Gimap9,0.002052347855571998,-0.20405210136938834,0.261,0.294,1
Gtf2h1,0.002085466503821732,0.5139853769959628,0.07,0.052,1
P2rx7,0.002101028040933495,-0.24084413273902383,0.134,0.161,1
Cdk5rap1,0.0021021201575202888,-0.4721449181373263,0.045,0.062,1
Nsg2,0.0021044462657081103,-0.15827022298942772,0.234,0.268,1
Chd1,0.002108971332072448,0.2243209178631127,0.196,0.166,1
Klhdc10,0.0021240109182759518,0.4095578853071977,0.065,0.048,1
Pou2f2,0.0021347426060611997,0.24435208465956149,0.301,0.271,1
Lgalsl,0.002140565789092079,0.9440772219970954,0.018,0.009,1
2310009B15Rik,0.002162119767100628,-0.3896234642926144,0.062,0.081,1
Fancf,0.002162167904386366,0.6622216405180925,0.028,0.017,1
Rinl,0.0021800777783531327,0.19972996725263759,0.469,0.442,1
Gm19705,0.002182908899525961,-0.9734606178109315,0.01,0.019,1
Cks2,0.002183723136382788,0.5009880364670889,0.063,0.046,1
Tarbp1,0.002197188749819785,0.7754776180213501,0.022,0.012,1
Fam20b,0.002209462041773945,0.7016996918818021,0.03,0.019,1
Fignl1,0.0022198221524175263,1.3415810914911903,0.011,0.004,1
Eif4b,0.0022448582807127514,-0.1403378062992684,0.327,0.367,1
Sumo2,0.0022459844206619154,0.12911158554446184,0.67,0.657,1
Gm3739,0.0022496598364156765,0.8614801359185718,0.021,0.011,1
Vim,0.002256409899445829,0.13909911622671,0.565,0.538,1
Sidt1,0.0023355493954324417,-0.2739600931415147,0.09,0.113,1
Cyb5r3,0.0023430775111809607,0.2946723485914866,0.122,0.099,1
Ppp4c,0.0023486422427719342,0.1621096957820245,0.414,0.382,1
Apobec3,0.0023539188849974954,0.1869591770188801,0.364,0.336,1
Apol7e,0.002361853242950866,-0.4536563811941523,0.031,0.046,1
Relb,0.0023838687382521664,0.346198196166728,0.162,0.136,1
Cd99l2,0.002390319257962841,0.6050236724701286,0.053,0.037,1
St3gal6,0.002416066948756798,-0.7848829094667273,0.012,0.022,1
Fam102a,0.002432887992347859,-0.24773894615871894,0.123,0.149,1
1810037I17Rik,0.002435406850986906,0.2144141646768939,0.396,0.368,1
Abhd4,0.0024390464573606297,0.930755843499262,0.025,0.015,1
Plaat3,0.0024877888810831447,-0.18252999701322548,0.27,0.303,1
Rgcc,0.002488038502218864,-0.41326602223871767,0.047,0.064,1
Elk3,0.0024928189832946874,0.3927717900268819,0.126,0.103,1
Nub1,0.002523619933821926,-0.26632870684794696,0.13,0.156,1
Tuba1c,0.002546620619130739,0.30962925771218597,0.154,0.129,1
Fus,0.0025662500890914863,0.15926325656893436,0.47,0.441,1
Adck5,0.002574480326781358,0.3985081595760267,0.067,0.05,1
Mki67,0.002640011100083701,0.5977850041557171,0.042,0.028,1
Tnfsf11,0.002650541819526019,0.5281508163186648,0.069,0.052,1
Rrbp1,0.0026516358811145635,0.27255230963375876,0.149,0.124,1
Hist1h4c,0.0026584684733083506,0.4955570496555639,0.042,0.028,1
Pnp,0.0027160739030495343,0.3262273757322882,0.126,0.103,1
Pglyrp1,0.0027190030325989203,0.17001006821534825,0.302,0.269,1
Cyth4,0.0027325814433997566,0.22872096357823968,0.31,0.278,1
Serpini1,0.0027766952385782197,-0.7488051449659148,0.016,0.026,1
Tmem167,0.0027775277229558715,0.19038900208171405,0.299,0.267,1
Top2b,0.0028497138611500586,0.19898155377918858,0.373,0.343,1
Mansc1,0.0028732622366926634,0.6910854307309782,0.023,0.014,1
Gpcpd1,0.002877413407541511,-0.24371086687946475,0.107,0.131,1
Letm2,0.0028908296165163993,-0.3524642925840591,0.088,0.11,1
Emg1,0.0029113908801680936,-0.10602219139631386,0.428,0.467,1
Xist,0.002922243120379893,0.1583350883645271,0.485,0.454,1
Cycs,0.002934241052689633,-0.16741323149214238,0.263,0.297,1
Prkcz,0.002948981453643464,0.4707685941826951,0.064,0.047,1
Cd55,0.002960394127645524,-0.44645468688929046,0.06,0.079,1
Fah,0.0029818378928229,-0.9010521222828816,0.011,0.02,1
Ndufb10,0.002999317127777118,-0.13543883839622428,0.401,0.436,1
Sytl1,0.0030202429630223717,0.4098823854189795,0.102,0.081,1
Cd200r1,0.0030202649927084275,0.5414661134180694,0.067,0.05,1
Gpr45,0.0030244259804460727,1.2058630816336304,0.012,0.005,1
E030030I06Rik,0.00304192330567814,-0.5596258656137456,0.031,0.044,1
Srpr,0.0030421035782645317,0.21786560544515,0.237,0.206,1
Ier2,0.00306131774154425,-0.12679244385142457,0.396,0.431,1
AU020206,0.003083586488369022,0.38083745201852137,0.11,0.089,1
Nfil3,0.0030847096758831213,0.655896002268678,0.035,0.023,1
BC147527,0.0030936578007146128,-0.44463566375595986,0.051,0.068,1
Smarcd2,0.0031289578222381547,0.247951911454368,0.177,0.15,1
Hmgb1,0.0031596735251208335,0.15038620134812378,0.639,0.615,1
Tbca,0.003171693008436219,-0.12517543169844547,0.447,0.487,1
Ndufa4,0.003180425568725794,0.129509731024303,0.661,0.646,1
Gbp8,0.003183078338886679,-0.35832193696516557,0.086,0.107,1
Tox,0.0032030057384354643,0.2615809399560032,0.224,0.195,1
Leng1,0.003246453508681218,-0.5270851519990805,0.031,0.045,1
Ywhah,0.003270801207411906,0.16983581222550437,0.357,0.324,1
Axl,0.0033247330881048982,0.7195616287676776,0.026,0.016,1
Plscr1,0.0033254433956437335,0.3687874614560269,0.068,0.051,1
Epcam,0.0033415272370783834,0.5723857526438385,0.04,0.027,1
Cdk6,0.0033500977977883265,0.5136627346954143,0.066,0.049,1
Tmx4,0.003397086530782738,0.4588348708888512,0.064,0.047,1
Gbp5,0.003420789121872615,-0.4225306446881385,0.047,0.063,1
Tle1,0.003444208532944469,-0.8431525954652006,0.011,0.02,1
Ybx3,0.0034721798292404594,0.34438026784640785,0.166,0.141,1
Crebrf,0.00360188966526423,-0.2990693353437033,0.092,0.113,1
Zfp422,0.003641682976364749,0.5119662093593105,0.046,0.032,1
Trim46,0.003657785272701198,1.267790830776832,0.012,0.005,1
Map1lc3a,0.003661305125000839,0.7117381489434704,0.029,0.018,1
Ripor2,0.0036663703950475797,-0.13136931842933536,0.411,0.447,1
Irf9,0.0036886860712898066,-0.15677925172218976,0.18,0.21,1
Accs,0.003763522993481029,0.7292421518387302,0.024,0.014,1
Hivep1,0.003791857259823697,-0.37316646333378456,0.045,0.061,1
Stk39,0.003792107888171232,-0.324283811737033,0.073,0.093,1
Cops9,0.0038110387864005676,-0.11654149498593336,0.314,0.35,1
Tha1,0.0038121147439646587,-0.6688471082257381,0.018,0.029,1
Tm9sf3,0.0038189726841410714,0.2153138333012259,0.24,0.21,1
Szrd1,0.0038238897146794185,0.323241500788257,0.109,0.087,1
Tmem214,0.003836162082484058,0.38379060601988746,0.062,0.046,1
Mcph1,0.003838632006478032,0.6229066461824733,0.035,0.023,1
Art2b,0.0038600882079474247,-0.20802392725176366,0.124,0.15,1
Wdr83os,0.003862608769283641,0.17129849243897677,0.43,0.4,1
Slc38a2,0.003877186482984413,-0.23898764805505035,0.177,0.204,1
Abhd8,0.0038842723015747455,-0.13944964303592866,0.258,0.292,1
Cdca3,0.0039770766644529505,0.7612837364385969,0.021,0.012,1
Gm20186,0.003985538543420525,-0.5100600969706885,0.024,0.036,1
Mfsd10,0.004002913827153162,0.36315859522217275,0.087,0.068,1
Vasp,0.004041488085664136,0.14701707432567201,0.431,0.399,1
Tmem223,0.004042313955941429,-0.17412582995557013,0.157,0.184,1
Foxp1,0.004059370333109677,-0.1230871755122534,0.429,0.461,1
Trav13-1,0.0040961262975241245,-0.49923199724555367,0.02,0.031,1
Prpf8,0.0041130762270207176,0.17231052192260377,0.247,0.216,1
Baz1a,0.004132249847841491,0.27904169687772207,0.151,0.127,1
Trappc2,0.004156818952030845,0.5259690687582843,0.036,0.024,1
Ldlr,0.004199141204051353,-0.3996509780285016,0.04,0.055,1
Mfsd11,0.004222636370595981,0.5790804052178471,0.034,0.022,1
Cers4,0.004266642090417999,0.3192555558599435,0.148,0.124,1
Phf23,0.004296817910614141,0.31417601203100753,0.131,0.109,1
Aebp2,0.00432253924050072,0.3258628577442604,0.156,0.133,1
Rab11b,0.0043236619891879186,0.16752347467396533,0.362,0.332,1
3110040N11Rik,0.004362133501588547,-0.26635820673734356,0.116,0.139,1
Dph6,0.004421374823862241,0.5624230612642389,0.041,0.028,1
Hdgfl3,0.004438142670618549,0.37446268560937535,0.089,0.07,1
Traf3,0.004466794048889159,0.4167399990035259,0.092,0.073,1
C1qtnf12,0.004493735428456866,0.7518650607993997,0.027,0.017,1
Camk2n1,0.0045295690836518855,0.49082040048776054,0.038,0.026,1
Gtpbp8,0.004543928536774328,0.5027467135771921,0.048,0.034,1
Ddx1,0.004571805430976638,0.3550987759478281,0.09,0.071,1
Wdr11,0.00466957390609106,0.5658243085155803,0.036,0.024,1
Mgat5,0.004771813392837322,0.35332037222711277,0.101,0.081,1
Wdr26,0.004802437385630842,0.20913079546754165,0.217,0.189,1
Itgal,0.004832173778185319,0.1869326214587297,0.286,0.257,1
Mrps6,0.00484842179841851,0.26895410695733,0.157,0.134,1
Nfkb2,0.00487845792642719,0.32736938641093394,0.113,0.092,1
Ubl3,0.004922495053100271,0.3074956960201245,0.172,0.148,1
Slc25a19,0.004950542000340949,0.36282277005350094,0.08,0.063,1
Ruvbl1,0.004963763306437516,-0.4157762915061931,0.078,0.097,1
Taf4,0.00496399942891943,0.6289289546684094,0.03,0.019,1
Il1rl1,0.0050263701066827066,0.5972277519281066,0.03,0.019,1
Ruvbl2,0.005070741373294398,0.3065945240394812,0.097,0.077,1
Slc25a13,0.005104529804592371,0.9010085001052088,0.016,0.008,1
Gltp,0.0051174158245682055,0.14510945466122727,0.436,0.408,1
5430402O13Rik,0.005160047206374317,0.9010085001052097,0.012,0.005,1
Syngr2,0.005166829997118,0.2539538226629543,0.193,0.168,1
Smim7,0.005186432846023526,0.28852493662014833,0.121,0.1,1
Ahr,0.005221718736806319,0.3514856686393455,0.065,0.049,1
Ubxn2b,0.0052330866297933785,0.5546837509103799,0.036,0.025,1
Ap2m1,0.005275869760521645,0.19545585857046466,0.368,0.341,1
Gm20721,0.005287696227394596,-1.0624656238696764,0.006,0.012,1
Kmt2e,0.005307798344779485,0.17684836216997568,0.428,0.404,1
Eml4,0.005335275213178579,0.23085625828880962,0.174,0.148,1
Acp5,0.00538640882050477,-0.13164360584133816,0.33,0.363,1
Nf2,0.005402241395611957,0.4663421940774328,0.058,0.043,1
Tmem176a,0.0054216705946856575,0.7868374801858984,0.018,0.01,1
Naga,0.005422505923518113,0.40670772230171215,0.08,0.063,1
Sys1,0.005524636758254745,-0.14148033129366033,0.276,0.308,1
Ttn,0.005534107045373939,0.32985179890908345,0.109,0.088,1
Recql,0.005592794813724663,-0.42091959478215246,0.044,0.059,1
Scml4,0.005599149510569829,-0.27163088603413854,0.092,0.113,1
Nmral1,0.005697304185187129,0.8396079554410658,0.019,0.011,1
Dynlt3,0.005740009180552332,0.38867379947145064,0.07,0.053,1
Fryl,0.005760013124069812,0.22959263928288487,0.208,0.181,1
Slfn1,0.0058442980125878825,-0.13792964691486964,0.321,0.353,1
Zbtb6,0.005854128892224549,-0.6915671847258213,0.018,0.028,1
Neb,0.0059208095963715944,0.5895474042689157,0.038,0.026,1
Mbd6,0.005936252352400566,-0.42342645039272764,0.031,0.044,1
Ets1,0.00593852171800066,0.11545216832616656,0.709,0.7,1
Jazf1,0.005951081223334713,0.8802499399384116,0.018,0.01,1
Cnpy3,0.005997963878480611,-0.34291708278087984,0.062,0.079,1
Yipf3,0.006011315154645024,-0.1750009947724891,0.156,0.182,1
Timm17b,0.006101468582035621,0.20238921758848605,0.215,0.188,1
Il2rg,0.0061072232770157265,0.10177090547011469,0.781,0.768,1
Ect2,0.00614046090717196,0.99616573314555,0.013,0.006,1
Pigc,0.0061708802531879586,0.4307414801059739,0.056,0.041,1
Hnrnpab,0.006198871857442632,0.2051055625608894,0.437,0.414,1
Alcam,0.006208900067300212,0.6567716897255416,0.025,0.015,1
Il4,0.006303516836891698,1.2229365949925715,0.01,0.004,1
Acot7,0.006342672459476892,0.33566076004232537,0.113,0.093,1
Sccpdh,0.00638034181519857,0.6876048619960162,0.018,0.01,1
Ptpn22,0.006405688824309783,0.229715127623634,0.188,0.163,1
Ddrgk1,0.0065100351038396296,-0.18713673534353115,0.189,0.217,1
Dnaja4,0.006530154519970944,0.7122468566500411,0.025,0.016,1
9930111J21Rik2,0.006585152007644952,-0.187476441819046,0.158,0.184,1
Cd74,0.006612076499207787,0.2347044661249893,0.151,0.127,1
Plcl1,0.006637328220003262,0.6134319100086234,0.035,0.024,1
Ptpn13,0.006664365227364145,0.4185717155407791,0.085,0.068,1
Gm4841,0.006693073963921491,-0.9546015905596157,0.005,0.011,1
Ppa1,0.006787559874594298,-0.23649502364472497,0.106,0.128,1
Epb41l4aos,0.0069364641470507525,-0.2943018197570164,0.089,0.109,1
Gm37401,0.006973385538606414,-0.40748122045734814,0.041,0.055,1
Calm3,0.006992994698682304,0.19947351969295357,0.312,0.285,1
Ddx42,0.007013289939626964,0.193790249333055,0.19,0.164,1
Foxp3,0.007028571269834876,0.2348738561075716,0.326,0.302,1
Plk1,0.007033550201757842,0.9651388375249255,0.014,0.007,1
Dynlt1a,0.007111936132244879,1.0385120238551444,0.012,0.006,1
Nup107,0.007138244866775016,0.4138212150705307,0.064,0.049,1
Pafah1b3,0.0071631285581705536,-0.3953845026750149,0.046,0.061,1
Eif2ak1,0.007221978358059947,0.298443682918617,0.095,0.077,1
Ncoa1,0.0072425010215575875,0.2864650088343357,0.094,0.076,1
Crem,0.0073218415879448655,0.4955570496555639,0.041,0.029,1
Trav6n-6,0.0073301067933184035,-1.0583495153974454,0.006,0.013,1
Gtf3c6,0.0073470841171679015,0.24813067715182235,0.129,0.107,1
